id,created_at,favorite_count,retweet_count,text
1540193682451726336,2022-06-24 04:42:43+00:00,17,5,China stocks appear to be bucking the bearish global trend. How much more upside could there be? Our Chief China Equity Strategist Kinger Lau discusses on Bloomberg TV: https://t.co/Npj5WO2ZJB https://t.co/69rZtsVhVG
1540087815630950400,2022-06-23 21:42:03+00:00,23,13,".@CathieDWood, founder, CEO &amp; CIO of @ARKInvest, believes that growth stocks are poised for a comeback: https://t.co/X3Z8hhbQdS #ExchangesGS https://t.co/kp2jNWilo8"
1539813954968485889,2022-06-23 03:33:49+00:00,16,2,"Andrew Tilton, our chief Asia Pacific economist, discusses with CNBC how inflation and dollar strength are playing out in China:
https://t.co/H5WLlCSRB3"
1539609188984397824,2022-06-22 14:00:09+00:00,23,5,Altimeter Capital’s Brad Gerstner believes concerns about hyper wage inflation are a “farce.” Learn why: https://t.co/3WoPV52Y07 #ExchangesGS https://t.co/m9xfFkAWfN
1539246761780322304,2022-06-21 14:00:00+00:00,21,14,Our economists find an increase in immigration could help contain inflation in the US. That’s because an uptick in foreign-born workers could help reduce the record number of unfilled jobs—one of the reasons prices are soaring. https://t.co/pw3RQ68DwU
1537457502731882497,2022-06-16 15:30:07+00:00,18,4,"The private equity industry needs some ‘breaking glass’ moments, says Advent International’s Tricia Glynn.

Hear our new special podcast series Great Investors: https://t.co/oVRNIW3mLa #ExchangesGS https://t.co/HGGhQGwtRu"
1537378789533143045,2022-06-16 10:17:21+00:00,18,5,What does the US Federal Reserve’s 75 basis point hike mean for markets? Our Head of Emerging Market Cross Asset Strategy Caesar Maasry discusses with CNBC: https://t.co/FMZIo1w9x2
1537153154592251905,2022-06-15 19:20:45+00:00,44,24,"We’re pleased to announce the 50 Black Women Impact Leaders who are transforming communities!

We are proud to invest $10MM with Black Women Impact Leaders as they meaningfully plan, build and implement their work. Learn more: https://t.co/qs705fCkvc #BlackWomenImpact https://t.co/1qsTZ01sKc"
1536755380906336256,2022-06-14 17:00:08+00:00,14,5,"Retail investors have turned into sellers in recent months—with one exception, explains Goldman Sachs’ John Marshall. Listen here: https://t.co/WVFN2zEMsx #ExchangesGS https://t.co/CILwOTFUQ9"
1536423214573834244,2022-06-13 19:00:14+00:00,20,2,"Introducing Great Investors, a new weekly podcast series featuring some of the world’s most respected investors on their insights and strategies.  

Listen to the podcasts here, presented by Exchanges at Goldman Sachs🎙️: https://t.co/F7EuPgSnmD #ExchangesGS https://t.co/bY5fdO3aci"
