id,created_at,favorite_count,retweet_count,text
1578947347396308993,2022-10-09 03:15:57+00:00,3,0,@_SeanGone You can never stop driving if you're going to open a chain of Peruvian restaurants.
1578947179540254721,2022-10-09 03:15:17+00:00,11,0,"He also had very, very strong opinions about Swiss cantons, Godfather III, Michelin ratings, Al Pacino, and Succession. Very strong."
1578946226586025985,2022-10-09 03:11:30+00:00,0,0,"@fresh_coast2 The greatest, but competition has gone to zero, more or less."
1578945154509328384,2022-10-09 03:07:14+00:00,33,1,"Conversation with Uber driver tonight:
- He claimed to be opening a chain of Peruvian restaurants
- His daughter, a psychiatrist, is worth $100m
- He cried when he mentioned Orange County, because it is ""the best place on earth""
- He once Facetimed with Robert Duvall

So it goes,"
1578901990129532928,2022-10-09 00:15:43+00:00,14,2,"People saying they ""invest in pre-seed startups"" will never not be funny to me, in the same way that California's Governor Newsom giving people money because of inflation is funny. More of this, please."
1578901292218339328,2022-10-09 00:12:57+00:00,0,0,@fhundt Telegraph was a war zone. Literally.
1578893944955338752,2022-10-08 23:43:45+00:00,17,3,"Classic pic from May of 1969 in Berkeley CA, which I ran into again today. https://t.co/AP6quIvcpK"
1578880769925451776,2022-10-08 22:51:24+00:00,1,0,@SocialWealth Moe's in Berkeley.
1578856355078995968,2022-10-08 21:14:23+00:00,1,0,"@lithohedron Yes, but it's circular: Drought-stressed trees are much more easily infested."
1578856215106695168,2022-10-08 21:13:50+00:00,11,0,"Passed by this bookshelf today, browsed through for a long while. thinking, This Is Maximum Me: Osler, Sydenham, and Lister, all collected in one place. https://t.co/53vGBeg317"
1578854688794980352,2022-10-08 21:07:46+00:00,27,3,That Pacific Northwest drought I've been talking about. You're looking at a temperate rainforest under extreme moisture (and heat) stress. https://t.co/GmkG41d2gy
1578852239317557248,2022-10-08 20:58:02+00:00,1,0,"@bentboolean Many. You can do a guided lactate test on many watches, or you can try a DIY one, like this https://t.co/7BX6qsCXD6"
1578812877565480961,2022-10-08 18:21:37+00:00,1,0,@hjluks @herbgreenberg 💪🏻💪🏻💪🏻💪🏻💪🏻
1578798686225993728,2022-10-08 17:25:14+00:00,0,0,"@jjhikes Oh, of course, and that's well-established, but that's a separate issue. Energy substrate transitions and metabolic flexibility are not fine lines, but, having said, most heuristics are so far off as to be worse than useless."
1578787990649933824,2022-10-08 16:42:44+00:00,1,0,@SeanSeale Sure. Really useful for average athlete to see.
1578784141994139648,2022-10-08 16:27:26+00:00,8,1,"@herbgreenberg @hjluks Wrist-based VO2max measures are, to a first approximation, garbage, only comparable with themselves and often changing from software release to release."
1578783709511110656,2022-10-08 16:25:43+00:00,4,1,"Interesting and important, showing far off zone heuristics can be given normal human variance. All the thresholds were awry—AeT and LT, importantly—putting the athlete in Z3 for half of nominally Z2 efforts. https://t.co/CqaGQfn9DJ"
1578763084029603842,2022-10-08 15:03:45+00:00,6,1,"On this day in literary history: 

Thomas Fisher published A Midsummer Night's Dream in quarto format, thought to have been printed from Shakespeare’s own handwritten copy https://t.co/gG1RCvpn92 https://t.co/d58xqoppdO"
1578548507664822272,2022-10-08 00:51:06+00:00,3,0,"¹  In Michael Herr's classic book about Vietnam, Dispatches, he talks about the effect of this sort of stress:  ""[W]hen I asked him what had happened [on his night patrol he just looked like he felt sorry for me, fucked if he'd waste time telling stories to anyone dumb as I was."""
1578548506163179520,2022-10-08 00:51:06+00:00,6,0,"{cont.)
- Oh, and talking to other people about losing your phone while traveling brings on a kind of crazy-eyed PTSD, where people are made jittery and nervous, I NEVER WANT THAT TO HAPPEN TO ME. Or THAT HAPPENED TO ME AND IT CAN'T HAPPEN AGAIN. Like something from Herr¹"
1578546325074780160,2022-10-08 00:42:26+00:00,1,0,"@jjhikes Oh, for sure. I'm just skeptical about my own ability to predict anything when it comes to human physiology and metabolism. I constantly convince me I was right when I was clearly wrong."
1578545816037269504,2022-10-08 00:40:25+00:00,18,1,"(cont.)
- When I stand in lines for things and don't take out my phone, you can see how uneasy it makes other people. I find myself explaining to people that I lost my phone, I'm not just staring crazily. 
- I actually read two chapters of a book in one sitting last night. Two!"
1578545192717537281,2022-10-08 00:37:56+00:00,14,0,"My takeaways:
- Not having my phone made me grouchier than usual. I'm not kidding. Addict.
- I got lost running today and, with no phone, briefly contemplated running to a golf course I could see below me and TALKING TO A GOLFER. An actual golfer. In a polo. For directions. FFS."
1578545191266398210,2022-10-08 00:37:56+00:00,8,0,"But it has now been found, and brought back to my house, where I'm not physically until tomorrow. So, happy days!"
1578545189945151488,2022-10-08 00:37:55+00:00,10,0,"Lost phone update: As I mentioned here yesterday, I left my phone in an Uber yesterday on the way to the airport, and, despite concerns to the contrary, have not been arrested or even charged with a felony. I do pat my pockets a lot, like I'm frisking myself for my phone."
1578543541805928450,2022-10-08 00:31:22+00:00,0,0,"@jjhikes Yes, you can make ex post, bioplausible explanations. But could I have made equally plausible ex ante explanations in the opposite direction? Probably."
1578541847323897856,2022-10-08 00:24:38+00:00,1,0,"@LeoMorton Exactly. I mean, it makes sense, but I wasn't running around the block predicting this result."
1578540433914810368,2022-10-08 00:19:01+00:00,1,0,"@Taz_the_Man Yes, exactly. People view through a narrow and narcissistic lens, one of their own personal needs, of the last few years (or even months), and so on."
1578538483781509120,2022-10-08 00:11:17+00:00,7,1,"To quote Gandalf, it is as I feared. https://t.co/kWLLMxqZX9 https://t.co/ESbmRpDK1U"
1578534186469625867,2022-10-07 23:54:12+00:00,1,0,"@trengriffin Yes, I posted that graphic a few days ago. I cannot recall extreme fire risk in the lower mainland of BC this late in the year, ever."
1578533994345295872,2022-10-07 23:53:26+00:00,21,2,"Trees, for example, stressed by drought are more susceptible to insects, regardless of what happens next month, or next year. These increasingly frequent insults to ecosystems are not assuaged by, say, a rainy December, even if the totals somehow (unlikely) balance out."
1578533993137307648,2022-10-07 23:53:26+00:00,15,0,"What I find bleakly fascinating is how often people tell me ""Well, it's good to have some nice weather"", or ""Oh, the rains will come, and we'll forget all this"". That is, of course, part of the problem: This isn't simply a mass balance problem, or let's appease the humans thing."
1578533060135464960,2022-10-07 23:49:43+00:00,0,0,"@trengriffin I saw that. Just horrendous, and doubly so when you consider the timing."
1578532304531488768,2022-10-07 23:46:43+00:00,10,0,"Among other causes here, a warmer atmosphere holds more moisture, which can either fall in larger, damaging storms, or simply stay aloft in vapor form: about 7 percent more moisture per 1.8°F (1°C) of warming."
1578531533224148992,2022-10-07 23:43:39+00:00,17,4,"Worth noting that the midwest hasn't been exempt from this dryness, and it's one reason for the situation on the Mississippi—part of which's catchment is the midwest—where we we're seeing barges stuck a thousand miles downriver. https://t.co/8geBdazyPr https://t.co/s1uImL3ECH"
1578530216950890496,2022-10-07 23:38:26+00:00,0,0,"@trengriffin Indeed. The scale is immense, both in terms of the driving atmospheric energetics, and the hydrological consequences."
1578527151397085184,2022-10-07 23:26:15+00:00,3,0,"@supersetgreg Bizarre doesn't begin to cover it, but yes, the atmospheric energetics required to lock this in for so long is massive."
1578526981028687872,2022-10-07 23:25:34+00:00,1,0,"@narendra Yeah, tiny numbers though, outside New Mexico which is troubling in its own way, as very late monsoonal flow."
1578526724379226113,2022-10-07 23:24:33+00:00,3,0,"@kbsmithsf @stevemagness Yes, in general—with the proviso that if you have done a lot of high intensity work in the past, you'll be comfortable doing stuff for 45 minutes close to lactate threshold, and never build an aerobic base."
1578526357805445121,2022-10-07 23:23:05+00:00,103,44,"Models continuing to predict zero precipitation on west coast of North America into the last week of October, along with a continuing heat anomaly. Just astonishing deviation from normals (sic). October is usually the third or fourth rainiest month of the year in the PNW. https://t.co/cneul6JgcV"
1578500015147753472,2022-10-07 21:38:25+00:00,4,0,"@mattknox You are much, much more optimistic about the predictive skills of economists than I am."
1578493184438521856,2022-10-07 21:11:16+00:00,1,0,"@joelindsey I have no idea, and I refuse to pay more than cursory attention. It's a desperate plea for fees."
1578481927538950145,2022-10-07 20:26:32+00:00,0,0,"@adammedros Ah, there goes my faint hope that it was better on Apple watches."
1578464510653800448,2022-10-07 19:17:20+00:00,74,23,"Good golly: 
• Amazon has 400 full-time economists on staff
• Last year Uber hired a fifth of Harvard's graduating PhD class https://t.co/v8AlHXIhFM"
1578457615490633728,2022-10-07 18:49:56+00:00,1,0,"@BrandonWatson Yeah, that whole area on the Fenix is a mess. I just bring my phone and stream from that to bluetooth headphones."
1578456821173346304,2022-10-07 18:46:47+00:00,2,0,"Btw, on the ""lost phone"" thing. https://t.co/Swi00vARUC"
1578456415647080448,2022-10-07 18:45:10+00:00,3,1,"In short, I had to use OpenAudible to download the book, remove DRM, break it into chapters, and then convert to mp3-like format. And then use Android File Transfer to push the chapters onto my Fenix, where, to listen, they are hidden deep in menus under ""Music Providers""."
1578456414548156416,2022-10-07 18:45:10+00:00,12,0,"Since I lost my phone yesterday, I had to MacGyver my way into listening to my audiobook on my watch during my run today, which is just maddening, given that no part of the ecosystem—Amazon or Garmin—seems to think anyone would ever want to listen to audiobooks while running."
1578454080699060224,2022-10-07 18:35:53+00:00,6,0,"Solid heart-rate control today, considering how much time I spent climbing, a lot of it on fairly steep fire roads. https://t.co/DMPQf9YhqE"
1578397961368702977,2022-10-07 14:52:53+00:00,2,0,@robleathern Terrific! Product tie-ins!
1578396356414095361,2022-10-07 14:46:31+00:00,2,0,"@jjhikes Yes, generally true, with the exception of people  who've done too much HIIT work, and constantly gravitate to lactate threshold."
1578394069364981760,2022-10-07 14:37:25+00:00,29,6,"tl;dr: Terrific overview paper on metabolic flexibility, energy substrates, lipid oxidation, etc. Highly recommended. 

Beyond the Calorie Paradigm: Taking into Account in Practice the Balance of Fat and Carbohydrate Oxidation during Exercise  https://t.co/D91EvbIZZz"
1578393636282068994,2022-10-07 14:35:42+00:00,24,7,"For those of you keeping track at home, like Tesla shareholders, Tesla has lost most of another Twitter market today, in what can only be another in a series of weird coincidences. Point of fact, TSLA has now lost over $100-billion in market cap since late last week. https://t.co/Hz5XFN7n7r"
1578270421777936384,2022-10-07 06:26:06+00:00,0,0,"@sawickipedia No, had to travel for something a month or two ago in Denver, sadly."
1578204407275085824,2022-10-07 02:03:46+00:00,0,0,"@jonasnolsen I was like something from The Gods Must Be Crazy at airport security. You want me to do what? Ho-ho. Oh, really? I see."
1578204023458512896,2022-10-07 02:02:15+00:00,1,0,@jonasnolsen I know. This is why I lost my phone. I'm not cut out for this.
1578203864540614658,2022-10-07 02:01:37+00:00,9,0,"@ckrobisch Years ago pre-9/11 I was traveling between Canada and the US and they let me travel on my student card and a bank card, because I had forgotten my passport. In retrospect, it was a golden age."
1578202963000131584,2022-10-07 01:58:02+00:00,4,0,"@om I can tweet from plane, however, so I exist. Twittero, ergo sum, etc."
1578202669952425985,2022-10-07 01:56:52+00:00,0,0,"@sawickipedia Well, that's the whole point of the story, no? If I wasn't traveling, I wouldn't care about the phone thing."
1578202015959863296,2022-10-07 01:54:16+00:00,1,0,@chrisnelder I printed one at airport. I literally had forgotten that was possible.
1578201625986048000,2022-10-07 01:52:43+00:00,24,0,"Traveling tonight to airport, and left phone in Uber. Got this horrible, vertiginous feeling: 
- Do cabs still exist? Do they take cash? Where do I get cash?
- If I don't have a phone &amp; am stopped by police, is that a felony? 
- Can I be deported for this? 

So. Many. Questions."
1578171811522433024,2022-10-06 23:54:15+00:00,6,4,"I love this. WHAT, I EXPECTED A REDEMPTION ANGLE. https://t.co/Rf5oBZrOnb"
1578169507079544833,2022-10-06 23:45:06+00:00,3,0,"@ethanjweiss I picked ""A dog"", but ordinarily in such surveys I have an option for ""Vail sucks"", and I would have picked that."
1578159314572693505,2022-10-06 23:04:36+00:00,1,1,@mjd1735 @feelthebyrn1 Be careful. Injury is at the end of many high intensity roads.
1578137073852088321,2022-10-06 21:36:13+00:00,1,0,"@rohit_x_ And, for completeness, I would add this is is a sustained effect, not a 1 time increase, which your calculation implies. Sustained this level of anomalousness of energy for weeks at a time is daunting energetic load, in power terms."
1578136308202905600,2022-10-06 21:33:10+00:00,0,0,"@rohit_x_ Yes, order of magnitude correct. And, given losses, that not all the energy is going to a single 2m anomaly effect, a lower bound."
1578132793149702144,2022-10-06 21:19:12+00:00,1,0,"@quinnemmett I guess. I just get tired of doodads, and how running is increasingly becoming (for me) a gotcha game of lost &amp; forgotten things."
1578132210393133056,2022-10-06 21:16:53+00:00,2,0,"@dayzrsm0ll Yes, but you'll never have children. I kid, mostly."
1578132092226977792,2022-10-06 21:16:25+00:00,1,0,"@drvolts @cody_a_hill Oh for sure, but the psychic need in this case is immense. People want desperately to believe. We need to tread carefully, and be terrified of externalities."
1578130520336044033,2022-10-06 21:10:10+00:00,0,0,"@rohit_x_ Right, that's the point I think people miss when they say ""What's wrong with a little nice weather, the rains will come, etc."". This is naive in a complex system where the energetics of a change on this scale are massive, implying even larger drivers."
1578128994842517504,2022-10-06 21:04:07+00:00,0,0,"@quinnemmett @matt_levine It's delightful. I mean, as long as it's not and never me."
1578128623562727426,2022-10-06 21:02:38+00:00,4,1,"Newly remote urbanites unhappily discovering they're ground zero for energy transition. Whoops. 
• Swapping fossil fuels for clean energy will reshape the West https://t.co/CCLOVh0qt8
• EV Battery Boom Sparks First US Cobalt Mine in More Than 30 Years https://t.co/BnR21ZYTDX"
